"No.","Time","Source","Destination","Protocol","Length","Info"
"2748","18.252758","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"2749","18.252758","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"2750","18.252834","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"2751","18.252834","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"2752","18.254202","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"2753","18.254202","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"2754","18.254301","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"2755","18.254431","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"2756","18.254974","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"2757","18.254974","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"2758","18.255044","72.247.40.34","192.168.0.103","QUIC","477","Protected Payload (KP0)"
"2759","18.259305","192.168.0.103","72.247.40.34","QUIC","75","Protected Payload (KP0), DCID=0058c721e3c04022"
"2760","18.272244","72.247.40.34","192.168.0.103","QUIC","68","Protected Payload (KP0)"
"2761","18.444601","192.168.0.103","142.251.134.74","UDP","71","58895  >  443 Len=29"
"2762","18.462527","142.251.134.74","192.168.0.103","UDP","67","443  >  58895 Len=25"
"2763","18.590110","192.168.0.103","13.107.21.239","TLSv1.2","144","Application Data"
"2764","18.590263","192.168.0.103","13.107.21.239","TLSv1.2","100","Application Data"
"2765","18.590340","192.168.0.103","13.107.21.239","TCP","1494","18160  >  443 [ACK] Seq=137 Ack=1 Win=513 Len=1440 [TCP segment of a reassembled PDU]"
"2766","18.590340","192.168.0.103","13.107.21.239","TLSv1.2","125","Application Data"
"2767","18.610773","13.107.21.239","192.168.0.103","TCP","54","443  >  18160 [ACK] Seq=1 Ack=1648 Win=16385 Len=0"
"2768","18.610773","13.107.21.239","192.168.0.103","TLSv1.2","100","Application Data"
"2769","18.653367","192.168.0.103","13.107.21.239","TCP","54","18160  >  443 [ACK] Seq=1648 Ack=47 Win=513 Len=0"
"2770","18.732452","192.168.0.103","192.168.0.1","DNS","74","Standard query 0xde3a A api.github.com"
"2771","18.733277","192.168.0.103","192.168.0.1","DNS","74","Standard query 0xc441 HTTPS api.github.com"
"2772","18.736762","192.168.0.103","192.168.0.1","DNS","80","Standard query 0x5e36 A collector.github.com"
"2773","18.737296","192.168.0.103","192.168.0.1","DNS","80","Standard query 0xe60b HTTPS collector.github.com"
"2774","18.737647","192.168.0.103","140.82.114.22","TLSv1.2","127","Application Data"
"2775","18.737733","192.168.0.103","140.82.114.22","TLSv1.2","93","Application Data"
"2776","18.737790","192.168.0.103","140.82.114.22","TCP","1490","17978  >  443 [ACK] Seq=113 Ack=1 Win=511 Len=1436 [TCP segment of a reassembled PDU]"
"2777","18.737790","192.168.0.103","140.82.114.22","TLSv1.2","320","Application Data"
"2778","18.740089","192.168.0.1","192.168.0.103","DNS","509","Standard query response 0xde3a A api.github.com A 20.201.28.148 NS b.root-servers.net NS c.root-servers.net NS d.root-servers.net NS e.root-servers.net NS f.root-servers.net NS g.root-servers.net NS h.root-servers.net NS i.root-servers.net NS j.root-servers.net NS k.root-servers.net NS l.root-servers.net NS m.root-servers.net NS a.root-servers.net A 170.247.170.2 A 192.33.4.12 A 199.7.91.13 A 192.203.230.10 A 192.5.5.241 A 192.112.36.4 A 198.97.190.53 A 192.36.148.17 A 192.58.128.30 A 193.0.14.129 A 199.7.83.42 A 202.12.27.33 A 198.41.0.4"
"2779","18.744571","13.107.21.239","192.168.0.103","TLSv1.2","387","Application Data"
"2780","18.744571","13.107.21.239","192.168.0.103","TLSv1.2","92","Application Data"
"2781","18.744644","192.168.0.103","13.107.21.239","TCP","54","18160  >  443 [ACK] Seq=1648 Ack=418 Win=511 Len=0"
"2782","18.745090","192.168.0.1","192.168.0.103","DNS","548","Standard query response 0x5e36 A collector.github.com CNAME glb-db52c2cf8be544.github.com A 140.82.112.22 NS d.root-servers.net NS e.root-servers.net NS f.root-servers.net NS g.root-servers.net NS h.root-servers.net NS i.root-servers.net NS j.root-servers.net NS k.root-servers.net NS l.root-servers.net NS m.root-servers.net NS a.root-servers.net NS b.root-servers.net NS c.root-servers.net A 199.7.91.13 A 192.203.230.10 A 192.5.5.241 A 192.112.36.4 A 198.97.190.53 A 192.36.148.17 A 192.58.128.30 A 193.0.14.129 A 199.7.83.42 A 202.12.27.33 A 198.41.0.4 A 170.247.170.2 A 192.33.4.12"
"2783","18.745486","192.168.0.103","13.107.21.239","TLSv1.2","96","Application Data"
"2784","18.745948","192.168.0.103","20.201.28.148","TCP","66","18204  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2785","18.754543","192.168.0.1","192.168.0.103","DNS","493","Standard query response 0xc441 HTTPS api.github.com NS e.root-servers.net NS f.root-servers.net NS g.root-servers.net NS h.root-servers.net NS i.root-servers.net NS j.root-servers.net NS k.root-servers.net NS l.root-servers.net NS m.root-servers.net NS a.root-servers.net NS b.root-servers.net NS c.root-servers.net NS d.root-servers.net A 192.203.230.10 A 192.5.5.241 A 192.112.36.4 A 198.97.190.53 A 192.36.148.17 A 192.58.128.30 A 193.0.14.129 A 199.7.83.42 A 202.12.27.33 A 198.41.0.4 A 170.247.170.2 A 192.33.4.12 A 199.7.91.13"
"2786","18.758929","13.107.21.239","192.168.0.103","TCP","54","443  >  18160 [ACK] Seq=418 Ack=1690 Win=16384 Len=0"
"2787","18.769841","192.168.0.103","69.28.166.0","HTTP","409","HEAD /filestreamingservice/files/dfeb2940-49d3-4f29-8fd8-d984a787dc6e?P1=1717130633&P2=404&P3=2&P4=Vh4uqi8x7B8GnCqpLIiD9LXZRU0v%2bd9wZKlvcyfj5O9cnNxbRFDVVya%2bOncTjuiTUbq0NSNy1KaV18%2fl7lxLWQ%3d%3d HTTP/1.1 "
"2788","18.780121","192.168.0.1","192.168.0.103","DNS","499","Standard query response 0xe60b HTTPS collector.github.com NS h.root-servers.net NS i.root-servers.net NS j.root-servers.net NS k.root-servers.net NS l.root-servers.net NS m.root-servers.net NS a.root-servers.net NS b.root-servers.net NS c.root-servers.net NS d.root-servers.net NS e.root-servers.net NS f.root-servers.net NS g.root-servers.net A 198.97.190.53 A 192.36.148.17 A 192.58.128.30 A 193.0.14.129 A 199.7.83.42 A 202.12.27.33 A 198.41.0.4 A 170.247.170.2 A 192.33.4.12 A 199.7.91.13 A 192.203.230.10 A 192.5.5.241 A 192.112.36.4"
"2789","18.784865","69.28.166.0","192.168.0.103","HTTP","731","HTTP/1.1 200 OK "
"2790","18.799894","20.201.28.148","192.168.0.103","TCP","66","443  >  18204 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1436 SACK_PERM WS=1024"
"2791","18.799963","192.168.0.103","20.201.28.148","TCP","54","18204  >  443 [ACK] Seq=1 Ack=1 Win=132096 Len=0"
"2792","18.800466","192.168.0.103","20.201.28.148","TCP","1490","18204  >  443 [ACK] Seq=1 Ack=1 Win=132096 Len=1436 [TCP segment of a reassembled PDU]"
"2793","18.800466","192.168.0.103","20.201.28.148","TLSv1.3","453","Client Hello (SNI=api.github.com)"
"2794","18.824762","192.168.0.103","69.28.166.0","TCP","54","18074  >  80 [ACK] Seq=1996 Ack=139684 Win=513 Len=0"
"2795","18.838036","192.168.0.103","192.168.0.1","TCP","66","18205  >  1900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2796","18.839702","192.168.0.1","192.168.0.103","TCP","62","1900  >  18205 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1460 WS=1"
"2797","18.839761","192.168.0.103","192.168.0.1","TCP","54","18205  >  1900 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"2798","18.839850","192.168.0.103","192.168.0.1","HTTP","245","GET /ifc.xml HTTP/1.1 "
"2799","18.845778","20.201.28.148","192.168.0.103","TCP","54","443  >  18204 [ACK] Seq=1 Ack=1836 Win=71680 Len=0"
"2800","18.845778","20.201.28.148","192.168.0.103","TLSv1.3","1490","Server Hello, Change Cipher Spec, Application Data"
"2801","18.845778","20.201.28.148","192.168.0.103","TCP","1490","443  >  18204 [PSH, ACK] Seq=1437 Ack=1836 Win=71680 Len=1436 [TCP segment of a reassembled PDU]"
"2802","18.845854","192.168.0.103","20.201.28.148","TCP","54","18204  >  443 [ACK] Seq=1836 Ack=2873 Win=132096 Len=0"
"2803","18.845968","20.201.28.148","192.168.0.103","TLSv1.3","672","Application Data, Application Data, Application Data"
"2804","18.849157","192.168.0.103","20.201.28.148","TLSv1.3","118","Change Cipher Spec, Application Data"
"2805","18.849355","192.168.0.103","20.201.28.148","TLSv1.3","146","Application Data"
"2806","18.849557","192.168.0.103","20.201.28.148","TLSv1.3","769","Application Data"
"2807","18.849609","192.168.0.103","20.201.28.148","TLSv1.3","350","Application Data"
"2808","18.861222","192.168.0.1","192.168.0.103","TCP","54","1900  >  18205 [ACK] Seq=1 Ack=192 Win=16384 Len=0"
"2809","18.894128","192.168.0.1","192.168.0.103","TCP","177","1900  >  18205 [PSH, ACK] Seq=1 Ack=192 Win=16384 Len=123 [TCP segment of a reassembled PDU]"
"2810","18.894128","192.168.0.1","192.168.0.103","TCP","566","1900  >  18205 [ACK] Seq=124 Ack=192 Win=16384 Len=512 [TCP segment of a reassembled PDU]"
"2811","18.894223","192.168.0.103","192.168.0.1","TCP","54","18205  >  1900 [ACK] Seq=192 Ack=636 Win=130560 Len=0"
"2812","18.894333","192.168.0.1","192.168.0.103","TCP","566","1900  >  18205 [ACK] Seq=636 Ack=192 Win=16384 Len=512 [TCP segment of a reassembled PDU]"
"2813","18.894333","192.168.0.1","192.168.0.103","TCP","566","1900  >  18205 [ACK] Seq=1148 Ack=192 Win=16384 Len=512 [TCP segment of a reassembled PDU]"
"2814","18.894333","192.168.0.1","192.168.0.103","TCP","566","1900  >  18205 [ACK] Seq=1660 Ack=192 Win=16384 Len=512 [TCP segment of a reassembled PDU]"
"2815","18.894333","192.168.0.1","192.168.0.103","TCP","566","1900  >  18205 [ACK] Seq=2172 Ack=192 Win=16384 Len=512 [TCP segment of a reassembled PDU]"
"2816","18.894333","192.168.0.1","192.168.0.103","TCP","566","1900  >  18205 [ACK] Seq=2684 Ack=192 Win=16384 Len=512 [TCP segment of a reassembled PDU]"
"2817","18.894333","192.168.0.1","192.168.0.103","HTTP/XML","416","HTTP/1.1 200 OK "
"2818","18.894333","192.168.0.1","192.168.0.103","TCP","54","1900  >  18205 [FIN, ACK] Seq=3558 Ack=192 Win=16384 Len=0"
"2819","18.894377","192.168.0.103","192.168.0.1","TCP","54","18205  >  1900 [ACK] Seq=192 Ack=3559 Win=131328 Len=0"
"2820","18.894866","192.168.0.103","192.168.0.1","TCP","54","18205  >  1900 [FIN, ACK] Seq=192 Ack=3559 Win=131328 Len=0"
"2821","18.895855","192.168.0.1","192.168.0.103","TCP","54","1900  >  18205 [ACK] Seq=3559 Ack=193 Win=16383 Len=0"
"2822","18.898094","192.168.0.103","192.168.0.1","TCP","66","18206  >  1900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2823","18.900145","192.168.0.1","192.168.0.103","TCP","62","1900  >  18206 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1460 WS=1"
"2824","18.900205","192.168.0.103","192.168.0.1","TCP","54","18206  >  1900 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"2825","18.900283","192.168.0.103","192.168.0.1","HTTP","314","SUBSCRIBE /ifc HTTP/1.1 "
"2826","18.901349","20.201.28.148","192.168.0.103","TLSv1.3","133","Application Data"
"2827","18.901349","20.201.28.148","192.168.0.103","TLSv1.3","133","Application Data"
"2828","18.901390","192.168.0.103","20.201.28.148","TCP","54","18204  >  443 [ACK] Seq=3003 Ack=3649 Win=131328 Len=0"
"2829","18.901453","20.201.28.148","192.168.0.103","TLSv1.3","144","Application Data"
"2830","18.901453","140.82.114.22","192.168.0.103","TCP","54","443  >  17978 [ACK] Seq=1 Ack=74 Win=84 Len=0"
"2831","18.901453","140.82.114.22","192.168.0.103","TCP","54","443  >  17978 [ACK] Seq=1 Ack=113 Win=84 Len=0"
"2832","18.901453","140.82.114.22","192.168.0.103","TLSv1.2","93","Application Data"
"2833","18.901453","140.82.114.22","192.168.0.103","TCP","54","443  >  17978 [ACK] Seq=40 Ack=1549 Win=87 Len=0"
"2834","18.901453","140.82.114.22","192.168.0.103","TCP","54","443  >  17978 [ACK] Seq=40 Ack=1815 Win=90 Len=0"
"2835","18.901453","140.82.114.22","192.168.0.103","TLSv1.2","102","Application Data"
"2836","18.901453","140.82.114.22","192.168.0.103","TLSv1.2","528","Application Data"
"2837","18.901534","192.168.0.103","140.82.114.22","TCP","54","17978  >  443 [ACK] Seq=1815 Ack=562 Win=516 Len=0"
"2838","18.902146","192.168.0.103","20.201.28.148","TLSv1.3","85","Application Data"
"2839","18.902948","192.168.0.1","192.168.0.103","HTTP","263","HTTP/1.1 200 OK "
"2840","18.902948","192.168.0.1","192.168.0.103","TCP","54","1900  >  18206 [FIN, ACK] Seq=210 Ack=261 Win=16384 Len=0"
"2841","18.903014","192.168.0.103","192.168.0.1","TCP","54","18206  >  1900 [ACK] Seq=261 Ack=211 Win=131072 Len=0"
"2842","18.903034","192.168.0.103","192.168.0.1","TCP","54","18206  >  1900 [FIN, ACK] Seq=261 Ack=211 Win=131072 Len=0"
"2843","18.904567","192.168.0.1","192.168.0.103","TCP","54","1900  >  18206 [ACK] Seq=211 Ack=262 Win=16383 Len=0"
"2844","18.906847","192.168.0.103","192.168.0.1","TCP","66","18207  >  1900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2845","18.908369","192.168.0.1","192.168.0.103","TCP","62","1900  >  18207 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1460 WS=1"
"2846","18.908442","192.168.0.103","192.168.0.1","TCP","54","18207  >  1900 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"2847","18.908523","192.168.0.103","192.168.0.1","TCP","358","18207  >  1900 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=304 [TCP segment of a reassembled PDU]"
"2848","18.908552","192.168.0.103","192.168.0.1","HTTP/XML","363","POST /ifc HTTP/1.1 "
"2849","18.909995","192.168.0.1","192.168.0.103","TCP","54","1900  >  18207 [ACK] Seq=1 Ack=614 Win=16384 Len=0"
"2850","18.911490","192.168.0.1","192.168.0.103","TCP","217","1900  >  18207 [PSH, ACK] Seq=1 Ack=614 Win=16384 Len=163 [TCP segment of a reassembled PDU]"
"2851","18.911490","192.168.0.1","192.168.0.103","HTTP/XML","406","HTTP/1.1 200 OK "
"2852","18.911513","192.168.0.103","192.168.0.1","TCP","54","18207  >  1900 [ACK] Seq=614 Ack=516 Win=130816 Len=0"
"2853","18.911572","192.168.0.1","192.168.0.103","TCP","54","1900  >  18207 [FIN, ACK] Seq=516 Ack=614 Win=16384 Len=0"
"2854","18.911607","192.168.0.103","192.168.0.1","TCP","54","18207  >  1900 [FIN, ACK] Seq=614 Ack=517 Win=130816 Len=0"
"2855","18.912887","192.168.0.103","192.168.0.1","TCP","66","18208  >  1900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2856","18.913043","192.168.0.1","192.168.0.103","TCP","54","1900  >  18207 [ACK] Seq=517 Ack=615 Win=16383 Len=0"
"2857","18.914823","192.168.0.1","192.168.0.103","TCP","62","1900  >  18208 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1460 WS=1"
"2858","18.914855","192.168.0.103","192.168.0.1","TCP","54","18208  >  1900 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"2859","18.914894","192.168.0.103","192.168.0.1","TCP","362","18208  >  1900 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=308 [TCP segment of a reassembled PDU]"
"2860","18.914924","192.168.0.103","192.168.0.1","HTTP/XML","367","POST /ifc HTTP/1.1 "
"2861","18.916466","192.168.0.1","192.168.0.103","TCP","54","1900  >  18208 [ACK] Seq=1 Ack=622 Win=16384 Len=0"
"2862","18.920256","192.168.0.1","192.168.0.103","TCP","217","1900  >  18208 [PSH, ACK] Seq=1 Ack=622 Win=16384 Len=163 [TCP segment of a reassembled PDU]"
"2863","18.920256","192.168.0.1","192.168.0.103","HTTP/XML","423","HTTP/1.1 200 OK "
"2864","18.920279","192.168.0.103","192.168.0.1","TCP","54","18208  >  1900 [ACK] Seq=622 Ack=533 Win=130816 Len=0"
"2865","18.920306","192.168.0.1","192.168.0.103","TCP","54","1900  >  18208 [FIN, ACK] Seq=533 Ack=622 Win=16384 Len=0"
"2866","18.920318","192.168.0.103","192.168.0.1","TCP","54","18208  >  1900 [ACK] Seq=622 Ack=534 Win=130816 Len=0"
"2867","18.920377","192.168.0.103","192.168.0.1","TCP","54","18208  >  1900 [FIN, ACK] Seq=622 Ack=534 Win=130816 Len=0"
"2868","18.922366","192.168.0.1","192.168.0.103","TCP","54","1900  >  18208 [ACK] Seq=534 Ack=623 Win=16383 Len=0"
"2869","18.926086","192.168.0.103","192.168.0.1","TCP","66","18209  >  1900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2870","18.928534","192.168.0.1","192.168.0.103","TCP","62","1900  >  18209 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1460 WS=1"
"2871","18.928592","192.168.0.103","192.168.0.1","TCP","54","18209  >  1900 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"2872","18.928647","192.168.0.103","192.168.0.1","HTTP","245","GET /ifc.xml HTTP/1.1 "
"2873","18.961272","192.168.0.1","192.168.0.103","TCP","54","1900  >  18209 [ACK] Seq=1 Ack=192 Win=16384 Len=0"
"2874","18.982110","192.168.0.1","192.168.0.103","TCP","177","1900  >  18209 [PSH, ACK] Seq=1 Ack=192 Win=16384 Len=123 [TCP segment of a reassembled PDU]"
"2875","18.982110","192.168.0.1","192.168.0.103","TCP","566","1900  >  18209 [ACK] Seq=124 Ack=192 Win=16384 Len=512 [TCP segment of a reassembled PDU]"
"2876","18.982267","192.168.0.103","192.168.0.1","TCP","54","18209  >  1900 [ACK] Seq=192 Ack=636 Win=130560 Len=0"
"2877","18.982457","192.168.0.1","192.168.0.103","TCP","566","1900  >  18209 [ACK] Seq=636 Ack=192 Win=16384 Len=512 [TCP segment of a reassembled PDU]"
"2878","18.982457","192.168.0.1","192.168.0.103","TCP","566","1900  >  18209 [ACK] Seq=1148 Ack=192 Win=16384 Len=512 [TCP segment of a reassembled PDU]"
"2879","18.982457","192.168.0.1","192.168.0.103","TCP","566","1900  >  18209 [ACK] Seq=1660 Ack=192 Win=16384 Len=512 [TCP segment of a reassembled PDU]"
"2880","18.982457","192.168.0.1","192.168.0.103","TCP","566","1900  >  18209 [ACK] Seq=2172 Ack=192 Win=16384 Len=512 [TCP segment of a reassembled PDU]"
"2881","18.982457","192.168.0.1","192.168.0.103","TCP","566","1900  >  18209 [ACK] Seq=2684 Ack=192 Win=16384 Len=512 [TCP segment of a reassembled PDU]"
"2882","18.982457","192.168.0.1","192.168.0.103","HTTP/XML","416","HTTP/1.1 200 OK "
"2883","18.982457","192.168.0.1","192.168.0.103","TCP","54","1900  >  18209 [FIN, ACK] Seq=3558 Ack=192 Win=16384 Len=0"
"2884","18.982579","192.168.0.103","192.168.0.1","TCP","54","18209  >  1900 [ACK] Seq=192 Ack=3559 Win=131328 Len=0"
"2885","18.983989","192.168.0.103","192.168.0.1","TCP","54","18209  >  1900 [FIN, ACK] Seq=192 Ack=3559 Win=131328 Len=0"
"2886","18.985724","192.168.0.1","192.168.0.103","TCP","54","1900  >  18209 [ACK] Seq=3559 Ack=193 Win=16383 Len=0"
"2887","18.992962","192.168.0.103","192.168.0.1","TCP","66","18210  >  1900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2888","18.994853","192.168.0.1","192.168.0.103","TCP","62","1900  >  18210 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1460 WS=1"
"2889","18.995044","192.168.0.103","192.168.0.1","TCP","54","18210  >  1900 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"2890","18.995355","192.168.0.103","192.168.0.1","HTTP","314","SUBSCRIBE /ifc HTTP/1.1 "
"2891","18.998068","192.168.0.1","192.168.0.103","HTTP","262","HTTP/1.1 200 OK "
"2892","18.998068","192.168.0.1","192.168.0.103","TCP","54","1900  >  18210 [FIN, ACK] Seq=209 Ack=261 Win=16384 Len=0"
"2893","18.998240","192.168.0.103","192.168.0.1","TCP","54","18210  >  1900 [ACK] Seq=261 Ack=210 Win=131072 Len=0"
"2894","18.998370","192.168.0.103","192.168.0.1","TCP","54","18210  >  1900 [FIN, ACK] Seq=261 Ack=210 Win=131072 Len=0"
"2895","19.001368","192.168.0.104","192.168.0.103","TCP","54","2423  >  0 [SYN] Seq=0 Win=512 Len=0"
"2896","19.001368","192.168.0.1","192.168.0.103","TCP","54","1900  >  18210 [ACK] Seq=210 Ack=262 Win=16383 Len=0"
"2897","19.007518","192.168.0.103","192.168.0.1","TCP","66","18211  >  1900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2898","19.009369","192.168.0.1","192.168.0.103","TCP","62","1900  >  18211 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1460 WS=1"
"2899","19.009563","192.168.0.103","192.168.0.1","TCP","54","18211  >  1900 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"2900","19.009803","192.168.0.103","192.168.0.1","TCP","358","18211  >  1900 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=304 [TCP segment of a reassembled PDU]"
"2901","19.009950","192.168.0.103","192.168.0.1","HTTP/XML","363","POST /ifc HTTP/1.1 "
"2902","19.012240","20.201.28.148","192.168.0.103","TCP","54","443  >  18204 [ACK] Seq=3739 Ack=3034 Win=77824 Len=0"
"2903","19.012240","192.168.0.1","192.168.0.103","TCP","54","1900  >  18211 [ACK] Seq=1 Ack=614 Win=16384 Len=0"
"2904","19.012562","192.168.0.1","192.168.0.103","TCP","217","1900  >  18211 [PSH, ACK] Seq=1 Ack=614 Win=16384 Len=163 [TCP segment of a reassembled PDU]"
"2905","19.014141","192.168.0.1","192.168.0.103","HTTP/XML","406","HTTP/1.1 200 OK "
"2906","19.014141","192.168.0.1","192.168.0.103","TCP","54","1900  >  18211 [FIN, ACK] Seq=516 Ack=614 Win=16384 Len=0"
"2907","19.014280","192.168.0.103","192.168.0.1","TCP","54","18211  >  1900 [ACK] Seq=614 Ack=517 Win=130816 Len=0"
"2908","19.014379","192.168.0.103","192.168.0.1","TCP","54","18211  >  1900 [FIN, ACK] Seq=614 Ack=517 Win=130816 Len=0"
"2909","19.016968","192.168.0.1","192.168.0.103","TCP","54","1900  >  18211 [ACK] Seq=517 Ack=615 Win=16383 Len=0"
"2910","19.018318","192.168.0.103","192.168.0.1","TCP","66","18212  >  1900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2911","19.025164","192.168.0.1","192.168.0.103","TCP","62","1900  >  18212 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1460 WS=1"
"2912","19.025332","192.168.0.103","192.168.0.1","TCP","54","18212  >  1900 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"2913","19.025551","192.168.0.103","192.168.0.1","TCP","362","18212  >  1900 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=308 [TCP segment of a reassembled PDU]"
"2914","19.025702","192.168.0.103","192.168.0.1","HTTP/XML","367","POST /ifc HTTP/1.1 "
"2915","19.034527","192.168.0.1","192.168.0.103","TCP","54","1900  >  18212 [ACK] Seq=1 Ack=622 Win=16384 Len=0"
"2916","19.034527","192.168.0.1","192.168.0.103","TCP","217","1900  >  18212 [PSH, ACK] Seq=1 Ack=622 Win=16384 Len=163 [TCP segment of a reassembled PDU]"
"2917","19.034527","192.168.0.1","192.168.0.103","HTTP/XML","423","HTTP/1.1 200 OK "
"2918","19.034701","192.168.0.103","192.168.0.1","TCP","54","18212  >  1900 [ACK] Seq=622 Ack=533 Win=130816 Len=0"
"2919","19.034862","192.168.0.1","192.168.0.103","TCP","54","1900  >  18212 [FIN, ACK] Seq=533 Ack=622 Win=16384 Len=0"
"2920","19.034930","192.168.0.103","192.168.0.1","TCP","54","18212  >  1900 [FIN, ACK] Seq=622 Ack=534 Win=130816 Len=0"
"2921","19.038683","192.168.0.1","192.168.0.103","TCP","54","1900  >  18212 [ACK] Seq=534 Ack=623 Win=16383 Len=0"
"2922","19.040174","192.168.0.103","192.168.0.1","TCP","66","18213  >  1900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2923","19.043623","192.168.0.1","192.168.0.103","TCP","62","1900  >  18213 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1460 WS=1"
"2924","19.043851","192.168.0.103","192.168.0.1","TCP","54","18213  >  1900 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"2925","19.044436","192.168.0.103","192.168.0.1","TCP","358","18213  >  1900 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=304 [TCP segment of a reassembled PDU]"
"2926","19.044681","192.168.0.103","192.168.0.1","HTTP/XML","363","POST /ifc HTTP/1.1 "
"2927","19.046158","192.168.0.1","192.168.0.103","TCP","54","1900  >  18213 [ACK] Seq=1 Ack=614 Win=16384 Len=0"
"2928","19.047691","192.168.0.1","192.168.0.103","TCP","217","1900  >  18213 [PSH, ACK] Seq=1 Ack=614 Win=16384 Len=163 [TCP segment of a reassembled PDU]"
"2929","19.047691","192.168.0.1","192.168.0.103","HTTP/XML","406","HTTP/1.1 200 OK "
"2930","19.047809","192.168.0.103","192.168.0.1","TCP","54","18213  >  1900 [ACK] Seq=614 Ack=516 Win=130816 Len=0"
"2931","19.047974","192.168.0.1","192.168.0.103","TCP","54","1900  >  18213 [FIN, ACK] Seq=516 Ack=614 Win=16384 Len=0"
"2932","19.048053","192.168.0.103","192.168.0.1","TCP","54","18213  >  1900 [ACK] Seq=614 Ack=517 Win=130816 Len=0"
"2933","19.048312","192.168.0.103","192.168.0.1","TCP","54","18213  >  1900 [FIN, ACK] Seq=614 Ack=517 Win=130816 Len=0"
"2934","19.049623","192.168.0.1","192.168.0.103","TCP","54","1900  >  18213 [ACK] Seq=517 Ack=615 Win=16383 Len=0"
"2935","19.052311","192.168.0.103","192.168.0.1","TCP","66","18214  >  1900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2936","19.054055","192.168.0.1","192.168.0.103","TCP","62","1900  >  18214 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1460 WS=1"
"2937","19.054208","192.168.0.103","192.168.0.1","TCP","54","18214  >  1900 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"2938","19.054433","192.168.0.103","192.168.0.1","TCP","362","18214  >  1900 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=308 [TCP segment of a reassembled PDU]"
"2939","19.054567","192.168.0.103","192.168.0.1","HTTP/XML","367","POST /ifc HTTP/1.1 "
"2940","19.060186","192.168.0.1","192.168.0.103","TCP","54","1900  >  18214 [ACK] Seq=1 Ack=622 Win=16384 Len=0"
